_orig_row,GUID,CEEB,Name,Region,City,sector,n12,leaid7,C_ap_opportunity,C_ap_performance,C_advanced_access,C_ib,C_stem_depth,C_test_performance,C_test_participation,C_college_placement,C_faculty_investment,rigor_score_v5,rigor_tier_num_v5,rigor_tier_label_v5,rigor_tier_num_v5_quantile,rigor_tier_label_v5_quantile,rigor_score_v5_sector,rigor_tier_num_v5_sector,rigor_tier_label_v5_sector,rigor_expected_ses,rigor_residual_v5,overperformer_v5,n_components,weight_covered,components_available,rigor_weighting_scheme_v5,rigor_tier_method_v5,rigor_score_v5_raw,below_coverage_floor,qd,ib_int,stem_breadth,pct_college,pct_certified,instr_spend_per_pupil,sat_score,ap_score,grad,poverty
37090,89785693-ab1e-40c9-9ece-eaf9da88a891,233464,Southgate-Anderson High School,MI,Southgate,public,263234006793,2632340,-0.5578873735365197,0.07245738896372528,-0.6163854127814263,-0.17503127158841358,0.7621916886736692,-0.3782049533555084,0.34595588755605033,-0.45640408944040617,-0.046877329812524,-0.1696900359558953,3.0,Demanding,3.0,Demanding,-0.09508523278429007,3.0,Demanding,-0.2500823022281632,0.08039226627226789,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.1696900359558953,False,1.6022330610922029,0.0,4.0,63.0,96.4,9638.106302643044,1120.0,2.51,85.0,31.5
37091,7cd34480-17c2-4639-8123-37cf2a399c5e,070690,Southington High School,CT,Southington,public,090423000838,9042300,0.2804805304217298,0.658258746374044,0.0403094720382523,-0.17503127158841358,0.7621916886736692,0.5469058697220881,0.657279416463995,-0.027163685649217843,0.45398152569902694,0.40745023381748663,4.0,Very Demanding,5.0,Most Demanding,0.9654160581855912,4.0,Very Demanding,0.16275741691212775,0.24469281690535888,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.40745023381748663,False,2.236546549285513,0.0,4.0,63.0,100.0,,1180.0,3.23,99.5,13.9
37092,e06a4e6e-b16b-42c8-b872-cf229b588bbb,341927,Southlake Christian Academy,NC,Huntersville,private,,,0.10650735821795664,0.7308422425521925,,,,,0.8804779005200105,,,0.5154211181728313,4.0,Very Demanding,5.0,Most Demanding,0.1455389070049446,3.0,Demanding,,,False,3,0.39999999999999997,"ap_opportunity,ap_performance,test_participation",designed_v5,jenks_natural_breaks_k5,0.5154211181728313,False,2.3151409227256186,,,,,,,2.89,,
37093,e5b049c8-0832-4454-8db2-2af304e1f7b9,110072,Southland Academy,GA,Americus,private,,,-0.7332963247567212,-0.46740539281198634,,,,,1.2892351529312407,1.4367998581782437,,0.009332432376961908,3.0,Demanding,4.0,Very Demanding,-0.5557868481479303,2.0,Average,,,False,4,0.5,"ap_opportunity,ap_performance,test_participation,college_placement",designed_v5,jenks_natural_breaks_k5,0.009332432376961908,False,1.0176624725777839,,,94.5,,,,2.97,,
37094,e0d2335c-1410-4b7c-8f56-85ef631c7105,260070,Southland C-9 High School,MO,Cardwell,public,292862001770,2928620,,,-0.3903961429061039,-0.17503127158841358,-0.03167262229722768,,-0.584507166851262,-1.0457268001785505,-1.6712939102248512,-0.5962692754920323,2.0,Average,1.0,Below Average,-0.8789290536402784,2.0,Average,-0.6809139091546041,0.0846446336625718,False,6,0.45,"advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.5962692754920323,False,,0.0,3.0,38.0,73.3,6487.603305785124,,,90.0,33.0
37095,93649251-6e0f-47f2-ac37-9e00868c30f7,100863,Southland Christian School,FL,Kissimmee,private,,,,,,,,,0.9388717937216149,,,,,,,,,,,,,False,1,0.05,test_participation,designed_v5,jenks_natural_breaks_k5,0.9388717937216149,True,,,,,,,,,,
37096,ac2b3647-0716-449a-a185-b2e20a9b7941,143634,Southland Coll Prep Charter HS,IL,Richton Park,public,170140006135,1701400,-0.03525150534779377,0.19045274557758163,0.09193052361683082,-0.17503127158841358,0.7621916886736692,0.08435045818328983,-0.02530731782555351,1.1806575170869569,0.45398152569902694,0.26583303470200387,3.0,Demanding,4.0,Very Demanding,0.705192971440181,4.0,Very Demanding,-0.04927091888042634,0.3151039535824302,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.26583303470200387,False,1.73,0.0,4.0,,100.0,,1150.0,2.5,,17.3
37097,3a7df51d-e27e-452b-ba8a-ea0f2ca095e1,446655,Southland High School,TX,Southland,,,,,,,,,,,0.05273632298817261,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,0.05273632298817261,True,,,,63.0,,,,,,
37098,f53c27c5-aebf-4481-91f1-22b55f922029,240005,Southland Senior High School,MN,Adams,public,270272000052,2702720,,,-0.7689784236405159,-0.17503127158841358,0.7621916886736692,,-0.16196964010845896,0.9095375590582165,0.07152186842106506,0.17111362276743688,3.0,Demanding,4.0,Very Demanding,0.5311450598710252,4.0,Very Demanding,0.18752633088254278,-0.016412708115105895,False,6,0.45,"advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.17111362276743688,False,,0.0,4.0,82.5,100.0,9124.248496993989,,,95.0,10.2
37099,9be93c48-c220-4ec7-af04-dde4d5d9cab8,053681,Southlands Christian HS,CA,Rowland Hghts,private,,,0.6999152828531534,1.360006462216887,,,,1.0094612812608863,-1.3676869877417552,1.3087286876326003,,0.9162419435709999,4.0,Very Demanding,5.0,Most Demanding,0.7009869459416481,4.0,Very Demanding,,,False,5,0.7000000000000001,"ap_opportunity,ap_performance,test_performance,test_participation,college_placement",designed_v5,jenks_natural_breaks_k5,0.9162419435709999,False,2.99640829394886,,,94.5,,,1210.0,2.88,,
37100,743bbfa5-2757-496d-a8aa-263ecf811590,150669,Southmont High School,IN,Crawfordsvlle,public,181045001716,1810450,-0.505183680115489,-1.0771918359140105,-0.6041178758932819,-0.17503127158841358,0.7621916886736692,-0.5323900905351079,0.7029542215950035,0.9095375590582165,-0.1487147350309287,-0.27197238937450363,2.0,Average,2.0,Average,-0.2830301285484749,3.0,Demanding,0.10471970769693795,-0.3766920970714416,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.27197238937450363,False,0.3573776151186549,0.0,4.0,82.5,100.0,7482.001220256254,1110.0,1.67,97.5,12.5
37101,45b6191d-0fab-4f04-b905-19f5fc9474e8,372412,Southmoore High School,OK,Moore,public,402025002395,4020250,0.13183272700588944,-0.04522438615868232,-0.3861376576364437,-0.17503127158841358,0.7621916886736692,-0.0698346789963096,0.45928252582902096,-0.1070636942866083,-0.30709161161294485,0.022520111826329868,3.0,Demanding,4.0,Very Demanding,0.25810292707258536,3.0,Demanding,-0.0009805479963704844,0.023500659822700352,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.022520111826329868,False,1.4748056723871452,0.0,4.0,,100.0,6301.025895590304,1140.0,3.19,90.0,11.5
37102,2bf7797d-2be6-41f9-b410-2f0c799d90a2,390060,Southmoreland High School,PA,Alverton,public,422241006191,4222410,0.17209200688526682,-0.09511690046375139,-0.49658859256844046,-0.17503127158841358,0.7621916886736692,-0.3782049533555084,-0.6550146232749049,-1.0457268001785505,0.3179121960675889,-0.1724696250781806,3.0,Demanding,3.0,Demanding,-0.10019275691132222,3.0,Demanding,0.017044061368228336,-0.18951368644640892,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.1724696250781806,False,1.4207813954146769,0.0,4.0,38.0,100.0,10961.517317207257,1120.0,2.42,87.0,13.8
37103,662da632-70f3-4bbd-8327-9ccc21b285ab,335282,Southold Jr/Sr High School,NY,Southold,public,362762003751,3627620,0.15974920677685295,0.4174441240578447,0.15310734887171076,-0.17503127158841358,0.7621916886736692,0.23853559536288924,0.5749293762336795,1.4367998581782437,1.8026781462460777,0.5004970270176042,4.0,Very Demanding,5.0,Most Demanding,1.1363905153103353,4.0,Very Demanding,0.047519846570972635,0.4529771804466316,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.5004970270176042,False,1.975789278656061,0.0,4.0,94.5,94.0,30011.88707280832,1160.0,2.76,87.0,6.8
37104,d975da13-792e-407f-a300-dc439a36a720,450063,Southpark Academy,UT,Draper,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37105,78eba55d-263a-4120-a281-a796c42a83fd,450403,Southpointe High School,UT,West Jordan,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37106,45d3965d-4cdb-4ef8-95a5-6aa12b58445d,052098,Southport Christian Academy,CA,National City,private,,,,,,,,,,0.9095375590582165,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,0.9095375590582166,True,,,,82.5,,,,,,
37107,72f1deac-a27f-290c-a56b-f9a176ebab35,340049,Southport Christian School,NC,Southport,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37108,362f7f5a-ad27-4a87-ae83-ff23203e1725,151752,Southport High School,IN,Indianapolis,public,180882001467,1808820,0.8858556709945402,0.11950507179367569,-0.14585096026819794,-0.17503127158841358,0.7621916886736692,-0.3782049533555084,0.44473231284064074,0.18745651624637633,-0.0936412189607187,0.17032108991657469,3.0,Demanding,4.0,Very Demanding,0.529688772456173,4.0,Very Demanding,-0.3219632390464051,0.4922843289629798,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.17032108991657469,False,1.6531769167691626,0.0,4.0,63.0,100.0,7892.6701570680625,1120.0,2.55,90.0,21.8
37109,e3988749-db99-4be8-a019-46783b5ac65c,151590,Southridge High School,IN,Huntingburg,public,180477002238,1810870,-0.7652040818145375,-0.7908676227176066,0.5305714047390748,-0.17503127158841358,-0.8255369332681245,,-0.02397479850630796,0.05273632298817261,-0.21908258057288205,-0.39760186237896217,2.0,Average,2.0,Average,-0.5138756011012875,2.0,Average,-0.04783334873590517,-0.349768513643057,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.39760186237896217,False,0.6674132750387849,0.0,2.0,63.0,100.0,6957.286432160804,,2.39,87.0,7.4
37110,c771431d-a0a4-4814-a9dd-b6f964090394,380079,Southridge High School,OR,Beaverton,public,410192001432,4101920,-0.90970908509984,-0.6444171159814125,-0.9324971762619296,7.659597903298701,-0.03167262229722768,0.08435045818328983,-0.7499875781507295,-0.1070636942866083,0.24569782366651977,0.0021723638315475045,3.0,Demanding,3.0,Demanding,0.22071372699949124,3.0,Demanding,-0.021311094634783867,0.02348345846633137,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.0021723638315475045,False,0.8259918283323128,0.4741258741258741,3.0,,100.0,10423.033456858262,1150.0,3.15,86.0,7.1
37111,02ce40e2-691c-41ab-96c8-e2d4280ffd92,480531,Southridge High School,WA,Kennewick,public,530393002009,5303930,-0.12139988149353595,0.16663258808986797,-0.08769399162766081,-0.17503127158841358,0.7621916886736692,-1.1491306392535054,-1.1568494086002794,,0.1596986854454961,-0.22874324721035208,2.0,Average,3.0,Demanding,-0.20359612701778215,3.0,Demanding,-0.06857601832557203,-0.16016722888478005,False,8,0.9000000000000001,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.22874324721035208,False,1.704207217183414,0.0,4.0,,100.0,9781.760170167508,1070.0,2.89,,10.2
37114,6f722cae-ffab-4212-9d88-28160ae2391f,005323,Southrn College Fl,FL,Orlando,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37116,20130e45-2b9e-47ff-b012-9eb8a8bf61df,005663,Southrn Methodist College,SC,Orangeburg,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37117,1c04e460-9d9f-4c20-968a-dc9b682132af,443763,Southshore Christian Academy,TX,Kemah,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37118,854c5446-742a-4b74-9e7e-8294f55dd5fb,210489,Southside Academy,MD,Baltimore,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37119,691eea69-a290-4fef-a76b-a62fc5545a65,191838,Southside Alternative High Sch,LA,Monroe,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37120,59b58138-c91a-4605-8be7-3e95db9d6436,253147,Southside Bapt Church Chrn Sch,MS,Vicksburg,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37121,1bf8fd9b-f0d5-409a-9c27-7d67a97684f2,112884,Southside Baptist Academy,GA,Swainsboro,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37122,fe432610-4adc-4adf-952a-3f10fce93ca8,471899,Southside Baptist Christian Sc,VA,Richmond,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37123,541ff806-ebdd-49dc-9b43-5efb3edba0f2,501481,Southside Baptist School,WI,West Allis,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37124,8180fcf9-7228-4f33-8920-2b02812cc2f6,442559,Southside Christian Academy,TX,Fort Worth,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37125,e148b942-a9a4-4db9-a1e3-3806b1181d59,262954,Southside Christian Academy,MO,St. Louis,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37138,72e5feee-a7d7-4a04-ae02-65db9e394881,471719,Southside Christian Academy,VA,Petersburg,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37139,5c9823c6-e665-462a-a42e-0145241355be,430748,Southside Christian School,TN,Gallatin,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
37140,2250bb6f-f4db-4d26-87cb-a6b29d9875a3,130113,Southside Christian School,ID,Cocolalla,private,,,,,,,,,,1.4367998581782437,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,1.4367998581782437,True,,,,94.5,,,,,,
37141,4aad3810-d9f9-447e-8917-a8c68db1daab,113209,Southside Christian School,GA,Waycross,private,,,,,,,,,,0.9095375590582165,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,0.9095375590582166,True,,,,82.5,,,,,,
