destinationtable,rcdts,level,school_name,district,city,county,district_type,school_type,grades_served,percent_of_kindergartners_rated_on_14_required_measures,percent_of_kindergartners_demonstrating_readiness_in_zero_devel,percent_of_kindergartners_demonstrating_readiness_in_one_develo,percent_of_kindergartners_demonstrating_readiness_in_two_develo,percent_of_kindergartners_demonstrating_readiness_in_all_three_,percent_of_kindergartners_demonstrating_readiness_in_all_thre_1,percent_of_kindergartners_demonstrating_readiness_in_all_thre_2,percent_of_kindergartners_demonstrating_readiness_in_all_thre_3,percent_of_kindergartners_demonstrating_readiness_in_all_thre_4,percent_of_kindergartners_demonstrating_readiness_in_all_thre_5,percent_of_kindergartners_demonstrating_readiness_in_all_thre_6,percent_of_kindergartners_demonstrating_readiness_in_all_thre_7,percent_of_kindergartners_demonstrating_readiness_in_all_thre_8,percent_of_kindergartners_demonstrating_readiness_in_all_thre_9,percent_of_kindergartners_demonstrating_readiness_in_all_thr_10,percent_of_kindergartners_demonstrating_readiness_in_all_thr_11,percent_of_kindergartners_demonstrating_readiness_in_all_thr_12,percent_of_kindergartners_demonstrating_readiness_in_all_thr_13,percent_of_kindergartners_demonstrating_readiness_in_all_thr_14,percent_of_kindergartners_demonstrating_readiness_in_all_thr_15,percent_of_kindergartners_demonstrating_readiness_in_all_thr_16,percent_of_kindergartners_demonstrating_readiness_in_social_and,percent_of_kindergartners_demonstrating_readiness_in_language_a,percent_of_kindergartners_demonstrating_readiness_in_math
KIDS1,56-099-030C-04-2003,School,Troy Craughwell School,Troy CCSD 30C,Joliet,Will,Elementary District,Elementary School,K - 4,93.1,36.2,21.3,12.8,29.8,35.5,*,26.1,*,,,*,*,28.6,31.1,,*,*,*,22.0,*,59.6,43.6,33
KIDS1,56-099-030C-04-2005,School,Troy Cronin Elem School,Troy CCSD 30C,Shorewood,Will,Elementary District,Elementary School,PK - 4,75,28.6,27,20.6,23.8,,*,*,*,,,*,,,34.5,,*,*,*,*,,61.9,46,31.7
KIDS1,56-099-030C-04-2004,School,Troy Heritage Trail School,Troy CCSD 30C,Joliet,Will,Elementary District,Elementary School,K - 4,100,41.5,,25.6,23.2,,*,*,,,,*,,34.3,,,*,*,*,*,*,53.7,47.6,29.3
KIDS1,56-099-030C-04-2007,School,Troy Hofer Elem Sch,Troy CCSD 30C,Shorewood,Will,Elementary District,Elementary School,PK - 4,97.3,19.4,20.8,20.8,38.9,47.8,*,39.3,*,,,*,,40,37.8,,*,*,*,*,*,70.8,61.1,47.2
KIDS1,56-099-030C-04-1001,School,Troy Middle School,Troy CCSD 30C,Plainfield,Will,Elementary District,Middle/Junior High School,7 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-030C-04-2002,School,Troy Shorewood School,Troy CCSD 30C,Shorewood,Will,Elementary District,Elementary School,K - 4,100,19.7,16.4,32.8,31.1,40,*,*,*,,,*,,,30.3,,*,*,*,*,*,68.9,65.6,41
KIDS1,11-021-3010-26-1004,School,East Prairie Middle School,Tuscola CUSD 301,Tuscola,Douglas,Unit District,Middle/Junior High School,5 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,11-021-3010-26-2002,School,North Ward Elementary School,Tuscola CUSD 301,Tuscola,Douglas,Unit District,Elementary School,PK - 4,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,11-021-3010-26-0001,School,Tuscola High School,Tuscola CUSD 301,Tuscola,Douglas,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,34-049-1130-17-0001,School,Deerfield High School,Twp HSD 113,Deerfield,Lake,High School District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,34-049-1130-17-0002,School,Highland Park High School,Twp HSD 113,Highland Park,Lake,High School District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-0860-02-2001,School,Union Ridge Elem School,Union Ridge SD 86,Harwood Heights,Cook,Elementary District,Elementary School,PK - 8,67.2,,25.6,,51.2,46.2,,*,*,,,,,68.4,,,*,*,*,42.3,*,81.4,62.8,53.5
KIDS1,56-099-0810-02-2001,School,Union Elementary School,Union SD 81,Joliet,Will,Elementary District,Elementary School,K - 8,100,76.9,,,,,,*,,,,*,,,,,*,*,*,,,,,
KIDS1,33-094-3040-26-2001,School,United Elem Sch - North,United CUSD 304,Alexis,Warren,Unit District,Elementary School,PK - 3,97.3,,,,38.9,41.2,,*,,,,*,,,,,*,*,,*,,52.8,69.4,55.6
KIDS1,33-094-3040-26-2002,School,United Elem Sch - West,United CUSD 304,Monmouth,Warren,Unit District,Elementary School,PK - 3,85,,,,64.7,68.8,*,*,,,,,,66.7,62.5,,*,*,,57.9,,88.2,76.5,67.6
KIDS1,33-094-3040-26-2003,School,United Intermediate School,United CUSD 304,Monmouth,Warren,Unit District,Elementary School,4 - 6,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,33-094-3040-26-0001,School,United Jr./Sr. High School,United CUSD 304,Monmouth,Warren,Unit District,High School,7 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,49-081-0300-17-0001,School,United Twp High School,United Twp HSD 30,East Moline,Rock Island,High School District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,30-039-1400-04-2001,School,Unity Point Elem School,Unity Point CCSD 140,Carbondale,Jackson,Elementary District,Elementary School,PK - 8,100,33.3,22.2,,33.3,37.8,*,*,*,,,*,,,40.6,,*,*,*,*,*,57.1,42.9,44.4
KIDS1,65-108-9020-80-0001,School,University of Illinois High Sch,University of Ill Lab School,Urbana,State Of Illinois,Administrative Agent,High School,7 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,09-010-1160-22-2007,School,Dr Preston L Williams Jr Elementary School,Urbana SD 116,Urbana,Champaign,Unit District,Elementary School,K - 5,95.2,48.3,23.3,,,,*,*,,*,,*,,,,,*,*,*,*,*,50,28.3,
KIDS1,09-010-1160-22-2005,School,Leal Elem School,Urbana SD 116,Urbana,Champaign,Unit District,Elementary School,K - 5,64.8,80,,,,,*,*,*,,,*,,,,,*,*,*,*,,,,
KIDS1,09-010-1160-22-2004,School,M L King Jr Elem School,Urbana SD 116,Urbana,Champaign,Unit District,Elementary School,K - 5,56.6,,33.3,,,,*,,*,,,*,,,,,*,*,*,*,,76.7,33.3,33.3
KIDS1,09-010-1160-22-2008,School,Thomas Paine Elem School,Urbana SD 116,Urbana,Champaign,Unit District,Elementary School,K - 5,77.8,31.4,,,37.1,,*,*,*,,,*,,50,,,*,*,*,*,*,65.7,51.4,40
KIDS1,09-010-1160-22-3002,School,Urbana Early Childhood Ctr,Urbana SD 116,Urbana,Champaign,Unit District,Special School,PK,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,09-010-1160-22-0001,School,Urbana High School,Urbana SD 116,Urbana,Champaign,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,09-010-1160-22-1002,School,Urbana Middle School,Urbana SD 116,Urbana,Champaign,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,09-010-1160-22-2009,School,Yankee Ridge Multilingual School,Urbana SD 116,Urbana,Champaign,Unit District,Elementary School,K - 5,47,43.6,,,41,,*,*,*,,,*,,,44,,*,*,*,*,*,48.7,46.2,48.7
KIDS1,26-029-0020-26-2006,School,V I T Elementary School,V I T CUSD 2,Table Grove,Fulton,Unit District,Elementary School,PK - 5,96.6,,,,67.9,66.7,,*,,,,,,80,,,*,*,*,*,*,82.1,85.7,67.9
KIDS1,26-029-0020-26-1001,School,V I T Jr High School,V I T CUSD 2,Table Grove,Fulton,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,26-029-0020-26-0001,School,V I T Sr High School,V I T CUSD 2,Table Grove,Fulton,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-365U-26-1003,School,A Vito Martinez Middle School,Valley View CUSD 365U,Romeoville,Will,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-365U-26-2003,School,Bernard J Ward Elem School,Valley View CUSD 365U,Bolingbrook,Will,Unit District,Elementary School,K - 5,97.6,92.7,,,,,*,*,*,,*,*,,,,,*,*,*,*,*,,,
KIDS1,56-099-365U-26-0007,School,Bolingbrook High School,Valley View CUSD 365U,Bolingbrook,Will,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-365U-26-1004,School,Brooks Middle School,Valley View CUSD 365U,Bolingbrook,Will,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-365U-26-3002,School,Dr. James Mitchem Early Childhood Center,Valley View CUSD 365U,Romeoville,Will,Unit District,Special School,PK,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-365U-26-1006,School,Hubert H Humphrey Middle School,Valley View CUSD 365U,Bolingbrook,Will,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-365U-26-2009,School,Independence Elem School,Valley View CUSD 365U,Bolingbrook,Will,Unit District,Elementary School,K - 5,100,78.9,13.7,,,,*,*,*,,,*,,,,,*,*,*,*,*,10.5,10.5,
KIDS1,56-099-365U-26-2002,School,Irene King Elem School,Valley View CUSD 365U,Romeoville,Will,Unit District,Elementary School,PK - 5,96.6,80.4,,,,,*,*,*,,*,*,,,,,*,*,*,*,,19.6,,
KIDS1,56-099-365U-26-2011,School,Jamie McGee Elementary School,Valley View CUSD 365U,Bolingbrook,Will,Unit District,Elementary School,K - 5,93.3,17.9,35.7,26.8,19.6,,*,*,*,,,*,,,,,*,*,*,*,*,69.6,58.9,19.6
KIDS1,56-099-365U-26-1005,School,Jane Addams Middle School,Valley View CUSD 365U,Bolingbrook,Will,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-365U-26-1007,School,John J Lukancic Middle Sch,Valley View CUSD 365U,Romeoville,Will,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-365U-26-2006,School,John R Tibbott Elem School,Valley View CUSD 365U,Bolingbrook,Will,Unit District,Elementary School,PK - 5,98.2,58.2,,,,,*,*,,,,,,,,,*,*,*,*,*,32.7,27.3,21.8
KIDS1,56-099-365U-26-2010,School,Jonas E Salk Elem School,Valley View CUSD 365U,Bolingbrook,Will,Unit District,Elementary School,K - 5,100,65.6,26.6,,,,*,*,*,,,*,*,,,,*,*,*,*,,17.2,25,
KIDS1,56-099-365U-26-2015,School,Kenneth L Hermansen Elementary,Valley View CUSD 365U,Romeoville,Will,Unit District,Elementary School,K - 5,100,32.8,17.2,,37.9,,*,57.1,*,,,*,,53.6,,,*,*,*,31.7,*,58.6,48.3,48.3
KIDS1,56-099-365U-26-2012,School,Oak View Elem School,Valley View CUSD 365U,Bolingbrook,Will,Unit District,Elementary School,K - 5,98.7,57.1,20.8,14.3,,,*,*,*,*,,*,,,,,*,*,*,*,,35.1,28.6,
KIDS1,56-099-365U-26-2014,School,Pioneer Elementary School,Valley View CUSD 365U,Bolingbrook,Will,Unit District,Elementary School,K - 5,100,51.1,12.8,10.6,25.5,,40.0,*,*,,,*,,24.5,26.8,,*,*,*,26.2,*,39.4,38.3,33
KIDS1,56-099-365U-26-2001,School,Robert C Hill Elem School,Valley View CUSD 365U,Romeoville,Will,Unit District,Elementary School,K - 5,98.8,35.3,21.2,43.5,,,*,*,*,,,*,,,,,*,*,*,*,,49.4,56.5,
KIDS1,56-099-365U-26-0008,School,Romeoville High School,Valley View CUSD 365U,Romeoville,Will,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-365U-26-2016,School,Skoff Elementary,Valley View CUSD 365U,Romeoville,Will,Unit District,Elementary School,K - 5,97.7,60.9,14.8,20.3,,,*,*,*,,,*,,,,,*,*,*,*,,37.5,25,
KIDS1,56-099-365U-26-2008,School,Wood View Elem School,Valley View CUSD 365U,Bolingbrook,Will,Unit District,Elementary School,K - 5,89.8,,,38.6,27.3,,*,*,*,,,*,,,,,*,*,*,*,,65.9,79.5,34.1
KIDS1,45-067-0030-26-2001,School,Valmeyer Elementary School,Valmeyer CUSD 3,Valmeyer,Monroe,Unit District,Elementary School,PK - 5,100,,,,50,50,,,,,,,,,,,*,*,,*,*,79.2,75,50
KIDS1,45-067-0030-26-0001,School,Valmeyer High School,Valmeyer CUSD 3,Valmeyer,Monroe,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,45-067-0030-26-1001,School,Valmeyer Jr High,Valmeyer CUSD 3,Valmeyer,Monroe,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,03-026-2030-26-0001,School,Vandalia Community High School,Vandalia CUSD 203,Vandalia,Fayette,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,03-026-2030-26-2008,School,Vandalia Elementary School,Vandalia CUSD 203,Vandalia,Fayette,Unit District,Elementary School,PK - 3,95.3,50.5,15.8,11.9,21.8,22.1,,*,,,,*,,,26,,*,*,,19.2,,43.6,36.6,24.8
