nces_id_12,calculus_offered,advmath_offered,chemistry_offered,physics_offered,stem_advanced_offered
330299000115,,,,,
330299000116,1.0,1.0,1.0,0.0,3.0
330299000117,,,,,
330299000118,,,,,
330299000119,,,,,
330299000120,,,,,
330299000121,,,,,
330299000122,,,,,
330299000259,,,,,
330300000123,1.0,1.0,1.0,1.0,4.0
330300000124,,,,,
330300000597,,,,,
330309000128,1.0,1.0,1.0,1.0,4.0
330309000130,,,,,
330309000511,,,,,
330312000131,,,,,
330315000132,,,,,
330318000044,,,,,
330318000133,,,,,
330318000135,1.0,1.0,1.0,1.0,4.0
330321000136,,,,,
330324000137,1.0,1.0,1.0,1.0,4.0
330324000138,,,,,
330324000139,,,,,
330324000536,,,,,
330324000620,,,,,
330327100679,1.0,1.0,1.0,1.0,4.0
330327100693,,,,,
330327610027,,,,,
330328000699,,,,,
330328600704,,,,,
330328700703,,,,,
330328900720,0.0,1.0,1.0,1.0,3.0
330329000706,,,,,
330329100707,0.0,0.0,1.0,1.0,2.0
330329600711,0.0,1.0,1.0,0.0,2.0
330329700715,,,,,
330329800713,,,,,
330329800717,1.0,0.0,1.0,1.0,3.0
330329900712,,,,,
330330100718,0.0,0.0,1.0,0.0,1.0
330330100739,0.0,0.0,1.0,0.0,1.0
330330200721,,,,,
330330300719,,,,,
330330500722,0.0,1.0,1.0,1.0,3.0
330330800726,,,,,
330330800727,0.0,1.0,0.0,1.0,2.0
330331400730,,,,,
330331500736,1.0,1.0,1.0,1.0,4.0
330331600741,,,,,
330333000144,,,,,
330333000145,,,,,
330333000146,1.0,1.0,1.0,1.0,4.0
330333000148,,,,,
330333000149,,,,,
330333000150,,,,,
330333000512,,,,,
330333000565,,,,,
330336000151,,,,,
330342000152,,,,,
330348000153,,,,,
330348000468,,,,,
330351000469,,,,,
330351000470,,,,,
330351000471,,,,,
330354000154,,,,,
330360000155,,,,,
330363000156,,,,,
330366000020,,,,,
330366000159,,,,,
330366000160,1.0,1.0,1.0,1.0,4.0
330369000161,,,,,
330372000164,,,,,
330375000165,,,,,
330375000166,1.0,1.0,1.0,1.0,4.0
330375000481,,,,,
330378000048,,,,,
330378000167,,,,,
330378000168,1.0,1.0,1.0,1.0,4.0
330381000169,,,,,
330384000171,,,,,
330384000566,,,,,
330385000170,1.0,1.0,1.0,1.0,4.0
330385000172,,,,,
330387000173,,,,,
330387000175,,,,,
330387000618,,,,,
330390000052,,,,,
330390000176,,,,,
330390000177,1.0,1.0,1.0,1.0,4.0
330390000178,,,,,
330393000179,1.0,1.0,1.0,1.0,4.0
330393000180,,,,,
330393000181,,,,,
330393000513,,,,,
330393000593,,,,,
330393000742,,,,,
330396000183,,,,,
330396000185,1.0,1.0,1.0,1.0,4.0
330396000731,,,,,
330396000734,,,,,
330399000187,,,,,
330403000188,1.0,1.0,1.0,1.0,4.0
330403000189,,,,,
330403000190,,,,,
330403000191,,,,,
330404000192,,,,,
330404000193,1.0,1.0,1.0,1.0,4.0
330404000195,,,,,
330404000197,,,,,
330404000198,,,,,
330404000503,,,,,
330404000687,,,,,
330405000200,,,,,
330405000201,,,,,
330405000202,1.0,1.0,1.0,1.0,4.0
330405000203,,,,,
330405000206,,,,,
330405000207,,,,,
330405000723,,,,,
330408000208,,,,,
330414000209,,,,,
330414000210,1.0,1.0,1.0,1.0,4.0
330414000211,,,,,
330414000212,,,,,
330414000213,,,,,
330415000215,,,,,
330417000216,,,,,
330423000217,,,,,
330423000218,1.0,1.0,1.0,1.0,4.0
330423000219,,,,,
330423000220,,,,,
330426000493,,,,,
330426000531,,,,,
330426000532,1.0,1.0,1.0,1.0,4.0
330429000227,0.0,0.0,1.0,0.0,1.0
330429000533,,,,,
330429000534,,,,,
330435000228,,,,,
330435000514,,,,,
330435000674,1.0,1.0,1.0,1.0,4.0
330438000229,0.0,0.0,1.0,0.0,1.0
330438000230,,,,,
330438000231,,,,,
330441000232,,,,,
330441000233,,,,,
330441000234,,,,,
330441000473,,,,,
330441000484,1.0,1.0,1.0,1.0,4.0
330441000594,,,,,
330450000236,,,,,
330456000238,,,,,
330459000240,,,,,
330459000241,,,,,
330459000244,1.0,1.0,1.0,1.0,4.0
330459000246,,,,,
330459000248,,,,,
330459000250,,,,,
330459000251,,,,,
330459000252,,,,,
330459000253,1.0,1.0,1.0,1.0,4.0
330459000254,,,,,
330459000255,,,,,
330459000257,,,,,
330459000258,,,,,
330459000260,,,,,
330459000261,1.0,1.0,1.0,0.0,3.0
330459000262,,,,,
330459000263,,,,,
330459000485,,,,,
330459000505,,,,,
330459000576,,,,,
330459000708,0.0,1.0,1.0,1.0,3.0
330462000264,,,,,
330465000266,,,,,
330467000270,1.0,0.0,1.0,0.0,2.0
330467000515,,,,,
330467000697,,,,,
330468000273,,,,,
330468000274,,,,,
330468000275,1.0,1.0,1.0,1.0,4.0
330468000498,,,,,
330474000276,,,,,
330474000277,,,,,
330474000278,1.0,1.0,1.0,1.0,4.0
330474000279,,,,,
330474000280,,,,,
330474000602,,,,,
330476000281,,,,,
330476000282,,,,,
330476000283,,,,,
330476000284,1.0,1.0,1.0,1.0,4.0
330476000285,,,,,
330476000287,,,,,
330476000506,,,,,
330477000725,,,,,
330480000289,,,,,
330483000293,,,,,
330483000294,1.0,1.0,1.0,1.0,4.0
330483000507,,,,,
330483000595,,,,,
330483000743,,,,,
330489000061,,,,,
330489000298,,,,,
330489000299,,,,,
330489000300,,,,,
330489000301,1.0,1.0,1.0,1.0,4.0
330489000302,,,,,
330489000305,,,,,
330492000307,,,,,
330495000309,,,,,
330496000092,,,,,
330496000147,,,,,
330496000527,1.0,1.0,1.0,1.0,4.0
330498000310,,,,,
330498000312,,,,,
330498000313,,,,,
330498000314,,,,,
330498000315,,,,,
330498000317,,,,,
330498000319,,,,,
330498000320,,,,,
330498000321,,,,,
330498000322,,,,,
330498000323,0.0,1.0,1.0,1.0,3.0
330498000324,,,,,
330498000325,,,,,
330498000326,,,,,
330498000486,,,,,
330498000508,,,,,
330498000598,0.0,1.0,1.0,1.0,3.0
330498000682,,,,,
330498000714,,,,,
330501000328,,,,,
330504000329,,,,,
330507000330,,,,,
330519000331,,,,,
330522000332,,,,,
330522000334,,,,,
330522000336,1.0,1.0,1.0,1.0,4.0
330522000337,,,,,
330522000517,,,,,
330522000590,,,,,
330525000339,,,,,
330528000340,,,,,
330528000518,1.0,1.0,1.0,1.0,4.0
330528000542,,,,,
330531000093,,,,,
330531000342,1.0,1.0,1.0,1.0,4.0
330531000343,,,,,
330537000345,,,,,
330540000346,,,,,
330540000347,0.0,1.0,1.0,1.0,3.0
330540000529,,,,,
330543000348,,,,,
330546000349,,,,,
330552000352,,,,,
330552000354,1.0,1.0,1.0,1.0,4.0
330552000355,,,,,
330552000520,,,,,
330552000735,,,,,
330555000357,,,,,
330555000358,1.0,1.0,1.0,1.0,4.0
330555000600,,,,,
330558000042,,,,,
330558000359,1.0,1.0,1.0,1.0,4.0
330558000361,,,,,
330567000362,,,,,
330570000363,,,,,
330570000528,0.0,0.0,1.0,0.0,1.0
330573000366,0.0,0.0,1.0,1.0,2.0
330573000509,,,,,
330573000539,,,,,
330576000368,,,,,
330579000370,,,,,
330582000373,,,,,
330582000376,,,,,
330582000377,,,,,
330582000378,,,,,
330582000379,1.0,1.0,1.0,1.0,4.0
330582000547,,,,,
330583000097,,,,,
330583000382,0.0,0.0,1.0,1.0,2.0
330588000384,,,,,
330588000385,1.0,1.0,1.0,1.0,4.0
330588000521,,,,,
330588000744,,,,,
330594000386,,,,,
330594000388,,,,,
330594000389,,,,,
330594000391,,,,,
330594000392,,,,,
330594000393,,,,,
330594000394,1.0,1.0,1.0,1.0,4.0
330594000395,,,,,
330594000522,,,,,
330594000694,0.0,0.0,1.0,1.0,2.0
330594000709,,,,,
330597000396,,,,,
330600000397,,,,,
330603000398,,,,,
330603000399,,,,,
330606000400,,,,,
330606000401,,,,,
330606000403,,,,,
330606000404,,,,,
330606000406,,,,,
330606000407,1.0,1.0,1.0,1.0,4.0
330606000409,,,,,
330606000740,,,,,
330608000476,,,,,
330608000477,,,,,
330608000478,,,,,
330608000479,1.0,1.0,1.0,1.0,4.0
330615000410,,,,,
330615000601,,,,,
330618000411,0.0,0.0,1.0,1.0,2.0
330618000412,,,,,
330618000413,,,,,
330618000490,,,,,
330624000418,1.0,1.0,1.0,0.0,3.0
330624000420,,,,,
330624000732,,,,,
330624000733,,,,,
330626000034,1.0,1.0,1.0,1.0,4.0
330627000422,,,,,
330633000423,,,,,
330636000579,,,,,
330639000426,,,,,
330642000427,,,,,
330645000428,,,,,
330648000429,,,,,
330654000101,,,,,
330654000430,,,,,
330654000431,1.0,1.0,1.0,1.0,4.0
330660000432,,,,,
330666000433,,,,,
330672000434,,,,,
330672000435,,,,,
330672000436,,,,,
330672000438,,,,,
330672000439,1.0,1.0,1.0,1.0,4.0
330672000440,,,,,
330672000596,,,,,
330675000441,,,,,
330678000442,,,,,
330687000444,,,,,
330690000445,,,,,
330691000446,,,,,
330693000023,,,,,
330693000025,,,,,
330699000449,,,,,
330702000450,,,,,
330705000004,,,,,
330705000453,,,,,
330705000454,1.0,1.0,1.0,1.0,4.0
330711500110,,,,,
330711500237,,,,,
330711500456,,,,,
330711500457,1.0,1.0,1.0,1.0,4.0
330714000459,,,,,
330717000460,,,,,
330717000461,,,,,
330717000495,,,,,
330717000692,1.0,1.0,1.0,1.0,4.0
330723000463,1.0,1.0,1.0,1.0,4.0
330730000204,,,,,
330730000464,,,,,
330730000465,0.0,1.0,1.0,1.0,3.0
330730000466,,,,,
330730000467,,,,,
330733000519,1.0,1.0,1.0,1.0,4.0
330736000510,1.0,1.0,1.0,1.0,4.0
339992399998,,,,,
339992399999,0.0,0.0,0.0,0.0,0.0
339996500369,1.0,1.0,1.0,1.0,4.0
33SOP0199999,0.0,0.0,1.0,0.0,1.0
340000406014,1.0,1.0,1.0,1.0,4.0
340000406015,,,,,
340000406016,,,,,
340000406017,,,,,
340000406018,,,,,
340000406019,,,,,
340000500817,0.0,0.0,0.0,0.0,0.0
340000506063,0.0,0.0,0.0,0.0,0.0
340000600695,,,,,
340000600697,0.0,0.0,0.0,0.0,0.0
340000700081,,,,,
340000700083,,,,,
340000700578,0.0,0.0,0.0,0.0,0.0
340000800107,,,,,
340000800248,,,,,
340000900176,1.0,1.0,1.0,1.0,4.0
340000900177,,,,,
340000900178,,,,,
340001400258,,,,,
340001500259,,,,,
340001900269,1.0,1.0,1.0,1.0,4.0
340002000282,,,,,
340002100283,,,,,
340002200285,0.0,0.0,0.0,0.0,0.0
340002300287,,,,,
340002400289,1.0,1.0,1.0,1.0,4.0
340002500291,,,,,
340002600292,,,,,
340002900297,,,,,
340003300303,,,,,
340003400305,,,,,
340003500307,,,,,
340003600309,,,,,
340004100321,,,,,
340004200322,,,,,
340004299998,,,,,
340004299999,,,,,
340004300323,,,,,
340004600329,,,,,
340004700330,,,,,
340004800335,0.0,1.0,1.0,0.0,2.0
340004900336,,,,,
340005100339,,,,,
340005200351,,,,,
340005500361,,,,,
340006100378,0.0,1.0,0.0,0.0,1.0
340006400373,,,,,
340006900719,0.0,0.0,0.0,0.0,0.0
340007000529,1.0,1.0,1.0,1.0,4.0
340007300531,1.0,1.0,1.0,1.0,4.0
340007600483,,,,,
340007800487,0.0,1.0,1.0,1.0,3.0
340008200569,,,,,
340008300573,0.0,0.0,1.0,1.0,2.0
340008500694,0.0,0.0,0.0,0.0,0.0
340008500739,0.0,0.0,1.0,1.0,2.0
340008500740,0.0,0.0,0.0,0.0,0.0
340008500741,0.0,0.0,0.0,0.0,0.0
340008500743,0.0,0.0,1.0,0.0,1.0
340008500744,0.0,0.0,1.0,0.0,1.0
340008500745,0.0,0.0,1.0,0.0,1.0
340008500746,0.0,0.0,0.0,0.0,0.0
340008500748,0.0,0.0,1.0,0.0,1.0
340008500753,0.0,0.0,0.0,0.0,0.0
340008500763,0.0,0.0,1.0,0.0,1.0
340008500767,0.0,0.0,0.0,0.0,0.0
340008500771,0.0,0.0,1.0,0.0,1.0
340008500775,0.0,0.0,0.0,0.0,0.0
340008500783,0.0,0.0,1.0,0.0,1.0
340008503089,,,,,
340008503315,0.0,0.0,1.0,0.0,1.0
340008503316,0.0,0.0,0.0,0.0,0.0
340008503320,0.0,0.0,0.0,0.0,0.0
340008700735,1.0,1.0,1.0,1.0,4.0
340008900630,0.0,0.0,1.0,0.0,1.0
340008900634,0.0,0.0,1.0,1.0,2.0
340008900645,0.0,0.0,0.0,1.0,1.0
340008900648,0.0,0.0,1.0,0.0,1.0
340008900653,0.0,0.0,1.0,1.0,2.0
340008900657,0.0,0.0,1.0,1.0,2.0
340008900659,0.0,0.0,1.0,1.0,2.0
340008900662,0.0,0.0,1.0,1.0,2.0
340008902973,0.0,0.0,1.0,1.0,2.0
340008903269,0.0,0.0,1.0,1.0,2.0
340008903319,0.0,0.0,0.0,1.0,1.0
340008903322,0.0,0.0,1.0,1.0,2.0
340009000829,1.0,0.0,1.0,1.0,3.0
340066000004,,,,,
340066000006,,,,,
340069002954,,,,,
340069002956,,,,,
340071502923,,,,,
340071599998,0.0,1.0,1.0,1.0,3.0
340071599999,,,,,
340071702925,0.0,1.0,1.0,0.0,2.0
340071803014,,,,,
340071903017,,,,,
340072003066,,,,,
340072005788,,,,,
340072303015,,,,,
340072403011,,,,,
340072703029,,,,,
340072903027,,,,,
340073003028,,,,,
340073103022,,,,,
340073403037,,,,,
340073503055,,,,,
340074003047,0.0,0.0,0.0,1.0,1.0
340074103050,1.0,0.0,1.0,1.0,3.0
340074403139,,,,,
340074503137,0.0,0.0,1.0,1.0,2.0
340074559996,,,,,
340074599997,,,,,
340074599998,,,,,
340074599999,,,,,
340074603143,1.0,1.0,1.0,1.0,4.0
340074803144,,,,,
340074899999,,,,,
340074903184,,,,,
340075000224,,,,,
340075000226,,,,,
340075103180,1.0,1.0,1.0,1.0,4.0
340075403181,0.0,1.0,0.0,0.0,1.0
340075503187,,,,,
340075603185,,,,,
340075903196,1.0,0.0,1.0,0.0,2.0
340076303247,,,,,
340076403256,,,,,
340076503254,,,,,
340076599998,0.0,1.0,1.0,1.0,3.0
340076599999,,,,,
340076603265,,,,,
340076703251,,,,,
340076903010,,,,,
340076903036,0.0,0.0,1.0,1.0,2.0
340076903048,,,,,
340077003291,1.0,1.0,1.0,1.0,4.0
340077103287,,,,,
340077203313,1.0,0.0,1.0,1.0,3.0
340077303275,,,,,
340077603299,0.0,0.0,1.0,0.0,1.0
340077703307,0.0,0.0,1.0,1.0,2.0
340077803329,0.0,0.0,1.0,1.0,2.0
340077803377,0.0,0.0,1.0,1.0,2.0
340077903353,0.0,1.0,1.0,1.0,3.0
340078103335,,,,,
340078203371,,,,,
340078303345,,,,,
340078403383,,,,,
340078503390,1.0,1.0,1.0,1.0,4.0
340078603385,,,,,
340078703387,,,,,
340078799999,,,,,
340078803423,0.0,0.0,0.0,0.0,0.0
340078903411,,,,,
340079103403,0.0,0.0,0.0,0.0,0.0
340079203419,,,,,
340079303413,0.0,0.0,1.0,1.0,2.0
340079403457,0.0,0.0,0.0,0.0,0.0
340079503451,,,,,
340079600669,0.0,0.0,1.0,0.0,1.0
340079700675,0.0,0.0,1.0,1.0,2.0
340079800686,0.0,0.0,1.0,0.0,1.0
340079900681,0.0,0.0,1.0,1.0,2.0
340079999999,0.0,0.0,1.0,1.0,2.0
340080200672,0.0,1.0,1.0,1.0,3.0
340080300667,0.0,0.0,1.0,0.0,1.0
340080400685,0.0,1.0,1.0,1.0,3.0
340080503481,,,,,
340081005028,,,,,
340084005790,,,,,
340087000228,,,,,
340090005324,,,,,
340090005326,,,,,
340093000157,,,,,
340093003732,0.0,1.0,1.0,1.0,3.0
340093003740,,,,,
340093003742,,,,,
340096000010,1.0,1.0,1.0,1.0,4.0
340096000012,,,,,
340096000016,,,,,
340096000018,,,,,
340096000020,,,,,
340096000022,,,,,
340096000026,,,,,
340096000028,,,,,
340096000030,,,,,
340096000032,,,,,
340096003259,,,,,
340099000034,1.0,1.0,1.0,1.0,4.0
340102003746,,,,,
340105001298,1.0,1.0,1.0,1.0,4.0
340105001300,,,,,
340105001302,,,,,
340105099999,,,,,
340111001702,,,,,
340114003748,,,,,
340117001308,,,,,
340117001312,,,,,
340123004568,,,,,
340126000001,,,,,
340126000141,,,,,
340126002704,0.0,1.0,1.0,1.0,3.0
340126002710,,,,,
340126002712,,,,,
340126002714,,,,,
340126002716,,,,,
340126002718,,,,,
340126002720,,,,,
340126002722,,,,,
340126002728,,,,,
340126002730,,,,,
340126003447,0.0,0.0,1.0,1.0,2.0
340129004570,,,,,
340132005120,,,,,
340135001954,1.0,1.0,1.0,1.0,4.0
340135001956,,,,,
340135001962,,,,,
340135001964,,,,,
340135001966,,,,,
340135001968,,,,,
340135001970,,,,,
340135001972,,,,,
340135001974,,,,,
340135003499,,,,,
340138001316,,,,,
340138001318,,,,,
340138001320,,,,,
340141003750,,,,,
340144005794,1.0,1.0,1.0,1.0,4.0
340144005796,,,,,
340145000073,0.0,0.0,0.0,0.0,0.0
340145000234,0.0,0.0,1.0,0.0,1.0
340145000238,0.0,0.0,1.0,1.0,2.0
340145000240,0.0,0.0,0.0,0.0,0.0
340145005978,0.0,0.0,0.0,0.0,0.0
340145006020,0.0,0.0,1.0,1.0,2.0
340147000250,1.0,0.0,1.0,1.0,3.0
340147000252,1.0,0.0,1.0,1.0,3.0
340147000262,1.0,0.0,1.0,1.0,3.0
340147000264,0.0,0.0,0.0,0.0,0.0
340147003341,1.0,0.0,1.0,1.0,3.0
340147099999,0.0,0.0,0.0,0.0,0.0
340150000268,1.0,1.0,1.0,1.0,4.0
340150000270,,,,,
340150000272,,,,,
340150000274,,,,,
340150000276,,,,,
340150000278,,,,,
340150000280,,,,,
340153000201,1.0,1.0,1.0,1.0,4.0
340153000203,,,,,
340153005434,,,,,
340153005436,,,,,
340153005440,,,,,
340153005442,,,,,
340156004574,,,,,
340156004576,,,,,
340156004578,,,,,
340156006125,,,,,
340159001324,,,,,
340162001328,,,,,
340162001332,,,,,
340165000355,,,,,
340165005124,1.0,1.0,1.0,1.0,4.0
340165005126,,,,,
340165005128,,,,,
340165005132,,,,,
340165006021,,,,,
340171002958,,,,,
340171005895,,,,,
340174000952,,,,,
340177000425,1.0,1.0,1.0,1.0,4.0
340177001336,1.0,1.0,1.0,1.0,4.0
340177001338,1.0,1.0,1.0,1.0,4.0
340180005800,,,,,
340183000133,,,,,
340183001980,1.0,1.0,1.0,1.0,4.0
340183001982,,,,,
340183001986,,,,,
340183001988,,,,,
340183001992,,,,,
340183001994,,,,,
340183001996,,,,,
340183002000,,,,,
340183002002,,,,,
340183002004,,,,,
340186004754,,,,,
340186004756,,,,,
340186004758,,,,,
340189002960,,,,,
340192000284,1.0,1.0,1.0,1.0,4.0
340192000286,,,,,
340192000290,,,,,
340192003525,,,,,
340195004154,1.0,1.0,1.0,1.0,4.0
340195004156,,,,,
340195004158,,,,,
340198004162,,,,,
340203000801,,,,,
340203000960,1.0,1.0,1.0,1.0,4.0
340203005925,,,,,
340203005926,,,,,
340203005927,,,,,
340210000790,,,,,
340210003331,,,,,
340210003340,,,,,
340210003360,,,,,
340210005144,1.0,1.0,1.0,1.0,4.0
340213003752,,,,,
340216000199,,,,,
340216005154,,,,,
340216005158,,,,,
340222000166,,,,,
340222004582,1.0,0.0,1.0,1.0,3.0
340222004584,,,,,
340222004586,,,,,
340222004588,,,,,
340222004590,,,,,
340222004592,,,,,
340222004596,,,,,
340222004598,,,,,
340222004600,,,,,
340222004602,,,,,
340222005896,1.0,0.0,1.0,1.0,3.0
340225000581,,,,,
340225001784,1.0,1.0,1.0,1.0,4.0
340225001786,,,,,
340225001788,,,,,
340225001790,,,,,
340225001794,,,,,
340225001800,,,,,
340225001804,,,,,
340225099999,,,,,
340228000173,1.0,1.0,1.0,1.0,4.0
340228005162,0.0,0.0,0.0,0.0,0.0
340228005166,,,,,
340228005168,,,,,
340228005170,,,,,
340228005172,,,,,
340228005178,,,,,
340228005180,,,,,
340228005186,,,,,
340228006047,,,,,
340228006126,,,,,
340231003754,,,,,
340234003479,,,,,
340237001340,,,,,
340240000044,0.0,1.0,1.0,1.0,3.0
340240000046,,,,,
340240000048,,,,,
340240000052,,,,,
340240003221,,,,,
340243000966,0.0,1.0,1.0,1.0,3.0
340243000968,,,,,
340243000974,,,,,
340243000976,,,,,
340244000121,0.0,0.0,1.0,1.0,2.0
340244000982,0.0,0.0,0.0,0.0,0.0
340244003303,1.0,0.0,1.0,0.0,2.0
340246000260,,,,,
340246001004,1.0,0.0,1.0,1.0,3.0
340246001010,,,,,
340246002939,,,,,
340249000996,1.0,1.0,1.0,1.0,4.0
340249000998,1.0,1.0,1.0,1.0,4.0
340252004166,1.0,1.0,1.0,1.0,4.0
340252004168,,,,,
340252004170,,,,,
340255000728,,,,,
340255005334,,,,,
340258002008,1.0,1.0,1.0,1.0,4.0
340258002010,,,,,
340258002014,,,,,
340258002016,,,,,
340258002020,,,,,
340258002022,,,,,
340258003425,,,,,
340261002962,,,,,
340264000087,0.0,0.0,0.0,0.0,0.0
340264000579,0.0,0.0,0.0,0.0,0.0
340264000793,,,,,
340264001344,,,,,
340264001346,0.0,0.0,0.0,0.0,0.0
340264001348,0.0,0.0,0.0,0.0,0.0
340264001354,,,,,
340264001364,,,,,
340264001368,,,,,
340264001374,,,,,
340264001384,0.0,0.0,0.0,0.0,0.0
340264001406,,,,,
340264001408,,,,,
340264003065,,,,,
340264003527,,,,,
340264006084,,,,,
340267001412,1.0,1.0,1.0,1.0,4.0
340267001414,1.0,1.0,1.0,1.0,4.0
340270001704,,,,,
340273001712,1.0,1.0,1.0,1.0,4.0
340274001708,0.0,0.0,0.0,0.0,0.0
340274001710,,,,,
340279000813,,,,,
340280000300,1.0,1.0,1.0,1.0,4.0
340282000451,,,,,
340282003268,1.0,1.0,1.0,1.0,4.0
340282003272,,,,,
340282003274,,,,,
340282003276,,,,,
340282099999,,,,,
340285002026,1.0,1.0,1.0,1.0,4.0
340285002030,,,,,
340285002036,,,,,
340285006025,,,,,
340288001662,1.0,1.0,1.0,1.0,4.0
340291004604,1.0,1.0,1.0,1.0,4.0
340291005928,,,,,
340300000223,0.0,0.0,1.0,1.0,2.0
340300000263,,,,,
340300000265,,,,,
340300001418,1.0,1.0,1.0,1.0,4.0
340300001420,1.0,1.0,1.0,1.0,4.0
340300001422,,,,,
340300001426,,,,,
340300001428,,,,,
340300001430,,,,,
340300001436,,,,,
340300001440,,,,,
340300001444,,,,,
340300001446,,,,,
340300001450,,,,,
340300001452,,,,,
340300001454,,,,,
340300001456,,,,,
340300001458,,,,,
340300001462,,,,,
340306004194,,,,,
340306004196,,,,,
340306006026,,,,,
340309001016,,,,,
340312001020,1.0,1.0,1.0,1.0,4.0
340312001024,,,,,
340312001026,,,,,
340312001028,,,,,
340312003526,,,,,
340315000205,1.0,1.0,1.0,1.0,4.0
340315003295,,,,,
340315005450,,,,,
340315005452,,,,,
340315005454,,,,,
340318002498,1.0,1.0,1.0,1.0,4.0
340318002500,,,,,
340318002502,,,,,
340321002506,1.0,1.0,1.0,1.0,4.0
340321002508,,,,,
340324005899,,,,,
340327000304,1.0,1.0,1.0,1.0,4.0
340327000306,,,,,
340327000308,,,,,
340327000310,,,,,
340327000312,,,,,
340330003436,,,,,
340330004762,1.0,1.0,1.0,1.0,4.0
340330004764,,,,,
340330004766,,,,,
340330004768,,,,,
340330004770,,,,,
340330004772,,,,,
340330004774,,,,,
340330004776,,,,,
340330004778,,,,,
340330004780,,,,,
340330004782,,,,,
340330004784,,,,,
340330004786,,,,,
340330004788,,,,,
340330004790,,,,,
340330004792,,,,,
340330006132,,,,,
340333002964,,,,,
340336002935,,,,,
340336002970,,,,,
340336006027,,,,,
340339000316,,,,,
340339000318,,,,,
340342001474,1.0,1.0,1.0,1.0,4.0
340342001476,,,,,
340342001478,,,,,
340342001480,,,,,
340342001482,,,,,
340342001484,,,,,
340342001486,,,,,
340342003485,,,,,
340342003497,,,,,
340345000513,,,,,
340345003760,,,,,
340345003762,,,,,
340348001810,,,,,
340354003282,,,,,
340357000206,,,,,
340357005458,1.0,1.0,1.0,1.0,4.0
340357005460,,,,,
340357005462,,,,,
340357005466,,,,,
340357005470,,,,,
340357005474,,,,,
340360000324,1.0,1.0,1.0,1.0,4.0
340360000326,,,,,
340360000328,,,,,
340360002993,,,,,
340361001816,1.0,1.0,1.0,0.0,3.0
340362001820,1.0,1.0,1.0,1.0,4.0
340363003764,,,,,
340366001826,,,,,
340369001032,,,,,
340369001036,,,,,
340372002974,,,,,
340375002978,1.0,1.0,1.0,1.0,4.0
340378000123,,,,,
340378001040,1.0,1.0,1.0,1.0,4.0
340378001042,,,,,
340378001050,,,,,
340381000332,,,,,
340381000334,,,,,
340381006085,,,,,
340384001716,,,,,
340384006115,,,,,
340387004202,,,,,
340387004206,,,,,
340387004208,,,,,
340390000708,,,,,
340390002512,1.0,1.0,1.0,1.0,4.0
340390002514,,,,,
340390002518,,,,,
340390002520,,,,,
340390002524,,,,,
340390002526,,,,,
340390002528,,,,,
340393000005,,,,,
340393004212,1.0,1.0,1.0,1.0,4.0
340393004214,,,,,
340393004216,,,,,
340393004220,,,,,
340396001832,,,,,
340399000340,1.0,1.0,1.0,1.0,4.0
340399000342,,,,,
340399000344,,,,,
340399000346,,,,,
340399000348,,,,,
340402000149,,,,,
340402003286,1.0,1.0,1.0,1.0,4.0
340402003288,,,,,
340405004606,,,,,
340408002980,,,,,
340411003294,1.0,1.0,1.0,1.0,4.0
340411003296,0.0,0.0,0.0,0.0,0.0
340411003298,,,,,
340411003300,,,,,
340411003302,,,,,
340411003306,,,,,
340411003310,,,,,
340411003312,,,,,
340411003314,,,,,
340411003318,,,,,
340411005994,,,,,
340414000007,,,,,
340414000063,,,,,
340417004224,,,,,
340417004226,,,,,
340417004230,,,,,
340420002732,,,,,
340420003533,,,,,
340420099999,,,,,
340423000134,,,,,
340423000273,,,,,
340423000275,,,,,
340423000381,,,,,
340423000494,0.0,1.0,1.0,1.0,3.0
340423002040,1.0,1.0,1.0,1.0,4.0
340423002044,,,,,
340423002046,,,,,
340423002048,,,,,
340423002050,,,,,
340423002052,,,,,
340423002054,,,,,
340423002058,,,,,
340423002060,,,,,
340423002062,,,,,
340423002064,1.0,1.0,1.0,1.0,4.0
340423005901,,,,,
340423005930,,,,,
340423005931,,,,,
340423005932,,,,,
340423099998,0.0,0.0,1.0,0.0,1.0
340429000352,,,,,
340429000474,,,,,
340432003054,1.0,1.0,1.0,1.0,4.0
340432003056,,,,,
340432003058,,,,,
340432003060,,,,,
340432003062,,,,,
340432003064,,,,,
340435001056,,,,,
340438001488,1.0,1.0,1.0,1.0,4.0
340441003768,,,,,
340441003770,,,,,
340441003772,,,,,
340441003774,,,,,
340444000362,,,,,
340444003211,,,,,
340447001062,,,,,
340447001064,,,,,
340450003179,,,,,
340450003237,,,,,
340450003324,1.0,1.0,1.0,1.0,4.0
340450003326,1.0,1.0,1.0,1.0,4.0
340450003328,,,,,
340450003330,,,,,
340450003332,,,,,
340450003334,,,,,
340450003336,,,,,
340450003342,,,,,
340450003344,,,,,
340450003346,,,,,
340450003348,,,,,
340450003350,,,,,
340450003352,,,,,
340450003354,,,,,
340450003356,,,,,
340450003364,,,,,
340450003366,,,,,
340453000074,,,,,
340453000076,,,,,
340456000051,,,,,
340456000086,,,,,
340456000698,,,,,
340456002953,,,,,
340456002955,,,,,
340456005961,1.0,1.0,1.0,1.0,4.0
340459000013,,,,,
340459000071,,,,,
340459000207,,,,,
340459000245,,,,,
340459000467,,,,,
340459000567,,,,,
340459000806,,,,,
340459000825,,,,,
340459002983,,,,,
