school_id,our_name,our_city,state,sector,bob_ceeb,bob_name,bob_city,match_rule,score,confidence
2600135,Davison Alternative Education,DAVISON,MI,public,230129,Davison Alternative Education,DAVISON,exact_normalized_name,99.0,high
2604574,Davison High School,DAVISON,MI,public,230760,Davison High School,Davison,ceeb_exact,100.0,high
2604634,DeTour High School,DE TOUR VILLAGE,MI,public,230795,Decatur High School,Decatur,ceeb_exact,100.0,high
2604582,DeWitt High School,DEWITT,MI,public,231250,Dewitt High School,Dewitt,ceeb_exact,100.0,high
2608179,Dearborn Heights Virtual Academy,DEARBORN HEIGHTS,MI,public,231263,The Dearborn Academy,DEARBORN,subset_multi_token,90.0,review
2604587,Dearborn High School,DEARBORN,MI,public,230765,Dearborn High School,Dearborn,ceeb_exact,100.0,high
2608095,Dearborn Magnet High School,DEARBORN HEIGHTS,MI,public,230765,Dearborn High School,Dearborn,ceeb_exact,100.0,high
2608962,Dearborn Newcomer College Prep Academy,DEARBORN,MI,public,230765,Dearborn High School,DEARBORN,subset_same_city,97.0,high
2604624,Decatur Jr Sr High School,DECATUR,MI,public,230795,Decatur High School,Decatur,ceeb_exact,100.0,high
2604628,Deckerville Community High School,DECKERVILLE,MI,public,230800,Deckerville High School,DECKERVILLE,subset_same_city,97.0,high
2600497,DeltaSchoolcraft Area Center,ESCANABA,MI,public,230719,Delta-Schoolcraft Area Center,ESCANABA,fuzzy90_same_city,98.0,high
2604631,DeltonKellogg High School,DELTON,MI,public,230810,Delton Kellogg High School,Delton,ceeb_exact,100.0,high
2604693,Denby High School,DETROIT,MI,public,230885,Denby High School,DETROIT,exact_normalized_name,99.0,high
2601039,Detroit Community Schools  High School,DETROIT,MI,public,230892,Detroit Community High School,DETROIT,exact_normalized_name,99.0,high
2608742,Detroit Edison Public School Academy  High School,DETROIT,MI,public,230710,Detroit Edison Public School Academy - High School,DETROIT,exact_normalized_name,99.0,high
2608496,Detroit Leadership Academy High School,DETROIT,MI,public,230891,Detroit Leadership Academy HS,DETROIT,exact_normalized_name,99.0,high
2601423,Detroit Lions Academy,DETROIT,MI,public,231299,Detroit Lions Academy,DETROIT,exact_normalized_name,99.0,high
2608462,Detroit Public Safety Academy,DETROIT,MI,public,230957,Detroit Public Safety Academy,DETROIT,exact_normalized_name,99.0,high
2600093,Detroit School of Arts,DETROIT,MI,public,230817,Detroit School Of Arts,DETROIT,exact_normalized_name,99.0,high
2608790,Dexter Alternative School,DEXTER,MI,public,230754,Dexter Alternative School,DEXTER,exact_normalized_name,99.0,high
2604916,Dexter High School,DEXTER,MI,public,231255,Dexter High School,Dexter,ceeb_exact,100.0,high
2608075,DiAnne M Pellerin Center,CLINTON TOWNSHIP,MI,public,230740,Dianne M. Pellerin Center,CLINTON TOWNSHIP,exact_normalized_name,99.0,high
2600498,DickinsonIron Tech Ed Center,KINGSFORD,MI,public,230116,Dickinson-Iron Tech Ed. Center,KINGSFORD,fuzzy90_same_city,97.0,high
2608854,Diploma and Careers Institute,ROCHESTER HLS,MI,public,231607,Diploma And Careers Institute,AUBURN HILLS,exact_normalized_name,99.0,high
2601313,Douglas R Welch High School,IONIA,MI,public,230193,Douglas R. Welch High School,IONIA,exact_normalized_name,99.0,high
2604926,Dryden High School,DRYDEN,MI,public,231275,Dryden High School,Dryden,ceeb_exact,100.0,high
2604929,Dundee Community High School,DUNDEE,MI,public,230084,Community High School,Ann Arbor,ceeb_exact,100.0,high
2608224,Dunes Alternative High School,HOLLAND,MI,public,231974,Dunes Alternative High School,HOLLAND,exact_normalized_name,99.0,high
2604934,Durand Area High School,DURAND,MI,public,231285,Durand Area High School,Durand,ceeb_exact,100.0,high
2606128,EA Johnson Memorial HS,MOUNT MORRIS,MI,public,232670,Elizabeth Ann Johnson Meml HS,Mount Morris,ceeb_exact,100.0,high
2608892,EUPISD Project Search,SAULT S MARIE,MI,public,231640,Eupisd Project Search,SAULT S MARIE,exact_normalized_name,99.0,high
2608061,Early College Alliance,YPSILANTI,MI,public,233841,Early College Alliance At Emu,Ypsilanti,ceeb_exact,100.0,high
2608434,Early College at Montcalm Community College,SIDNEY,MI,public,,,,unmatched,,
2608306,East English Village Preparatory Academy at Finney,DETROIT,MI,public,231046,East English Village Prep Acad,DETROIT,subset_same_city,97.0,high
2604961,East Grand Rapids High School,GRAND RAPIDS,MI,public,231705,East Grand Rapids High School,Grand Rapids,ceeb_exact,100.0,high
2604967,East Jackson Secondary School,JACKSON,MI,public,232130,East Jackson High Schools,JACKSON,exact_normalized_name,99.0,high
2608823,East Jordan Alternative High School,EAST JORDAN,MI,public,231295,East Jordan High School,East Jordan,ceeb_exact,100.0,high
2604969,East Jordan MiddleHigh School,EAST JORDAN,MI,public,231295,East Jordan High School,East Jordan,ceeb_exact,100.0,high
2600591,East Kentwood Freshman Campus,GRAND RAPIDS,MI,public,230229,East Kentwood Freshman Campus,GRAND RAPIDS,exact_normalized_name,99.0,high
2605721,East Kentwood High School,GRAND RAPIDS,MI,public,231717,East Kentwood High School,Grand Rapids,ceeb_exact,100.0,high
2604971,East Lansing High School,EAST LANSING,MI,public,231300,East Lansing High School,East Lansing,ceeb_exact,100.0,high
2600588,East Lee Campus,WYOMING,MI,public,233819,East Lee Campus,WYOMING,exact_normalized_name,99.0,high
2601662,Eastern High School,ADA,MI,public,232270,Eastern High School,LANSING,exact_normalized_name,99.0,high
2605792,Eastern High School,LANSING,MI,public,232270,Eastern High School,LANSING,exact_normalized_name,99.0,high
2608832,Eastpointe Alternative Center,EASTPOINTE,MI,public,230872,Eastpointe Alternative Center,EASTPOINTE,exact_normalized_name,99.0,high
2604950,Eastpointe High School,EASTPOINTE,MI,public,231290,Eastpointe High School,EASTPOINTE,exact_normalized_name,99.0,high
2608766,Eastpointe Virtual Academy,EASTPOINTE,MI,public,231290,Eastpointe High School,EASTPOINTE,subset_same_city,97.0,high
2608059,Eaton RESA Career Preparation Center,LANSING,MI,public,230623,Career Preparation,NOVI,subset_multi_token,90.0,review
2604981,Eaton Rapids High School,EATON RAPIDS,MI,public,231305,Eaton Rapids High School,Eaton Rapids,ceeb_exact,100.0,high
2604986,Eau Claire High School,EAU CLAIRE,MI,public,231310,Eau Claire High School,Eau Claire,ceeb_exact,100.0,high
2604988,Ecorse Community High School,ECORSE,MI,public,230084,Community High School,Ann Arbor,ceeb_exact,100.0,high
2604590,Edsel Ford High School,DEARBORN,MI,public,230770,Edsel B Ford High School,Dearborn,ceeb_exact,100.0,high
2608956,Edwardsburg Alternative Learning Center,EDWARDSBURG,MI,public,231330,Edwardsburg High School,EDWARDSBURG,subset_same_city,97.0,high
2605001,Edwardsburg High School,EDWARDSBURG,MI,public,231330,Edwardsburg High School,Edwardsburg,ceeb_exact,100.0,high
2607941,Egeler Correctional Facility,JACKSON,MI,public,,,,unmatched,,
2607018,Eisenhower High School,SHELBY TOWNSHIP,MI,public,233696,Dwight D Eisenhower HS,Shelby Township,ceeb_exact,100.0,high
2605002,Elk Rapids High School,ELK RAPIDS,MI,public,231340,Elk Rapids High School,Elk Rapids,ceeb_exact,100.0,high
2608363,Empower U,GRAND RAPIDS,MI,public,,,,unmatched,,
2604217,Ernest W Seaholm High School,BIRMINGHAM,MI,public,230327,Seaholm High School,Birmingham,ceeb_exact,100.0,high
2605014,Escanaba JuniorSenior High School,ESCANABA,MI,public,,,,unmatched,,
2608581,Escanaba Student Success Center,ESCANABA,MI,public,230057,Escanaba Student Success Cente,ESCANABA,exact_normalized_name,99.0,high
2605030,Evart High School,EVART,MI,public,231385,Evart High School,Evart,ceeb_exact,100.0,high
2605794,Everett High School,LANSING,MI,public,232275,Everett High School,Lansing,ceeb_exact,100.0,high
2608756,FENTON HORIZON ACADEMY,FENTON,MI,public,231425,Fenton High School,FENTON,subset_same_city,97.0,high
2604371,Farmington Central High School,FARMINGTN HLS,MI,public,231403,Farmington Central High School,FARMINGTN HLS,exact_normalized_name,99.0,high
2605039,Farmington High School,FARMINGTON,MI,public,231405,Farmington High School,Farmington,ceeb_exact,100.0,high
2605058,Farwell High School,FARWELL,MI,public,231410,Farwell Area High School,Farwell,ceeb_exact,100.0,high
2601782,Farwell Timberland Alternative High School,FARWELL,MI,public,230111,Farwell Timberland Alternative,FARWELL,exact_normalized_name,99.0,high
2601571,Fennville Alternative High School,FENNVILLE,MI,public,231420,Fennville High School,Fennville,ceeb_exact,100.0,high
2605062,Fennville Public High School,FENNVILLE,MI,public,231420,Fennville High School,Fennville,ceeb_exact,100.0,high
2605068,Fenton Senior High School,FENTON,MI,public,231425,Fenton High School,Fenton,ceeb_exact,100.0,high
2605072,Ferndale High School,FERNDALE,MI,public,231430,Ferndale High School,Ferndale,ceeb_exact,100.0,high
2605082,Fitzgerald Senior High School,WARREN,MI,public,231442,Fitzgerald High School,Warren,ceeb_exact,100.0,high
2608625,Fitzgerald Virtual Academy,WARREN,MI,public,233726,Fitzgerald Virtual Academy,WARREN,exact_normalized_name,99.0,high
2608605,Flat Rock Academic Virtual Academy,FLAT ROCK,MI,public,,,,unmatched,,
2604305,Flat Rock Community High School,FLAT ROCK,MI,public,231445,Flat Rock Community HS,FLAT ROCK,exact_normalized_name,99.0,high
2608953,Flex High Burton,BURTON,MI,public,,,,unmatched,,
2608862,Flex High North Flint,FLINT,MI,public,,,,unmatched,,
2601723,Flex High School of Pontiac,PONTIAC,MI,public,233048,Pontiac High School,PONTIAC,subset_same_city,97.0,high
2608257,FlexTech High School,BRIGHTON,MI,public,230397,Flextech High School,BRIGHTON,exact_normalized_name,99.0,high
2608877,Flextech High School Shepherd,SHEPHERD,MI,public,233455,Shepherd High School,Shepherd,ceeb_exact,100.0,high
2605145,Flushing High School,FLUSHING,MI,public,231550,Flushing Senior High School,Flushing,ceeb_exact,100.0,high
2604591,Fordson High School,DEARBORN,MI,public,230775,Fordson High School,Dearborn,ceeb_exact,100.0,high
2605151,Forest Area High School,FIFE LAKE,MI,public,231440,Forest Area High School,Fife Lake,ceeb_exact,100.0,high
2607486,Forest Hills Transition Center,GRAND RAPIDS,MI,public,230263,Transition Center,ROSCOMMON,subset_multi_token,90.0,review
2605168,Fowler High School,FOWLER,MI,public,231555,Fowler High School,Fowler,ceeb_exact,100.0,high
2605170,Fowlerville High School,FOWLERVILLE,MI,public,231560,Fowlerville High School,Fowlerville,ceeb_exact,100.0,high
2608221,Fowlerville Online Learning Academy,FOWLERVILLE,MI,public,231560,Fowlerville High School,FOWLERVILLE,subset_same_city,97.0,high
2605172,Frankenmuth High School,FRANKENMUTH,MI,public,231565,Frankenmuth High School,Frankenmuth,ceeb_exact,100.0,high
2605176,Frankfort High School,FRANKFORT,MI,public,231570,Frankfort High School,Frankfort,ceeb_exact,100.0,high
2605882,Franklin High School,LIVONIA,MI,public,232352,Benjamin Franklin High School,Livonia,ceeb_exact,100.0,high
2605179,Fraser High School,FRASER,MI,public,231575,Fraser High School,Fraser,ceeb_exact,100.0,high
2607415,Frederick Douglass Academy for Young Men,DETROIT,MI,public,231077,Frederick Douglass High School,DETROIT,subset_same_city,97.0,high
2600628,Frederick V Pankow Center,CLINTON TOWNSHIP,MI,public,,,,unmatched,,
2605188,Freeland Middle SchoolHigh School,FREELAND,MI,public,231583,Freeland High School,Freeland,ceeb_exact,100.0,high
2605194,Fremont High School,FREMONT,MI,public,231595,Fremont High School,Fremont,ceeb_exact,100.0,high
2607822,Fruitport Adult Education,FRUITPORT,MI,public,231593,Fruitport Adult Education,FRUITPORT,exact_normalized_name,99.0,high
2601794,Fruitport Alternative High School,FRUITPORT,MI,public,231598,Fruitport High School,Fruitport,ceeb_exact,100.0,high
2605199,Fruitport High School,FRUITPORT,MI,public,231598,Fruitport High School,Fruitport,ceeb_exact,100.0,high
2605202,Fulton High School,MIDDLETON,MI,public,232978,Fulton High School,Middleton,ceeb_exact,100.0,high
2608314,GalesburgAugusta Alternative Education,GALESBURG,MI,public,,,,unmatched,,
2605205,GalesburgAugusta High School,GALESBURG,MI,public,,,,unmatched,,
2605024,Garber High School,ESSEXVILLE,MI,public,231375,Garber High School,Essexville,ceeb_exact,100.0,high
2605213,Garden City High School,GARDEN CITY,MI,public,231615,Garden City High School,Garden City,ceeb_exact,100.0,high
2608810,Garfield Community School,LIVONIA,MI,public,,,,unmatched,,
2608715,Gateway To Success Academy,SCOTTVILLE,MI,public,230779,Gateway To Success Academy,SCOTTVILLE,exact_normalized_name,99.0,high
2608443,Gateway to CollegeMott Community College,FLINT,MI,public,,,,unmatched,,
2605225,Gaylord High SchoolVoc Bldg,GAYLORD,MI,public,231620,Gaylord High School,Gaylord,ceeb_exact,100.0,high
2608535,Genesee Career Institute,FLINT,MI,public,230556,Genesee Career Institute,FLINT,exact_normalized_name,99.0,high
2608665,Genesee County Jail,FLINT,MI,public,230564,Genesee County Jail,MOUNT MORRIS,exact_normalized_name,99.0,high
2607793,Genesee Early College,FLINT,MI,public,231549,Genesee Early College,FLINT,exact_normalized_name,99.0,high
2605229,Genesee High School,GENESEE,MI,public,231628,Genesee High School,Genesee,ceeb_exact,100.0,high
2605245,Gladstone Area High School,GLADSTONE,MI,public,231630,Gladstone Area High School,Gladstone,ceeb_exact,100.0,high
2600518,Gladwin Community Alternative HS,GLADWIN,MI,public,230141,Gladwin Community Alternative,GLADWIN,exact_normalized_name,99.0,high
2607485,Gladwin High School,GLADWIN,MI,public,231635,Gladwin High School,Gladwin,ceeb_exact,100.0,high
2605256,Gobles High School,GOBLES,MI,public,231655,Gobles Middle-High School,Gobles,ceeb_exact,100.0,high
2600897,Godwin Heights Learning Center,GRAND RAPIDS,MI,public,233803,Godwin Heights Learning Ctr,Wyoming,ceeb_exact,100.0,high
2605261,Godwin Heights Senior High School,GRAND RAPIDS,MI,public,231710,Godwin Heights High School,Wyoming,ceeb_exact,100.0,high
2601791,Gogebic Co Community Education,IRONWOOD,MI,public,230154,Gogebic Co. Community Educatio,IRONWOOD,exact_normalized_name,99.0,high
2600749,Golightly Career and Technical Center,DETROIT,MI,public,230604,Golightly Career And Technical,DETROIT,subset_same_city,97.0,high
2605267,Goodrich High School,GOODRICH,MI,public,231660,Goodrich High School,Goodrich,ceeb_exact,100.0,high
2605272,Grand Blanc Community High School,GRAND BLANC,MI,public,231665,Grand Blanc Community School,GRAND BLANC,exact_normalized_name,99.0,high
2605282,Grand Haven High School,GRAND HAVEN,MI,public,231670,Grand Haven High School,Grand Haven,ceeb_exact,100.0,high
2605293,Grand Ledge High School,GRAND LEDGE,MI,public,231675,Grand Ledge High School,Grand Ledge,ceeb_exact,100.0,high
2608226,Grand Rapids Learning Center,GRAND RAPIDS,MI,public,231702,Grand Rapids Learning Center,GRAND RAPIDS,exact_normalized_name,99.0,high
2608881,Grand Rapids Montessori MiddleHigh,GRAND RAPIDS,MI,public,,,,unmatched,,
2608677,Grand Rapids Public Museum High,GRAND RAPIDS,MI,public,231360,Grand Rapids Public Museum HS,GRAND RAPIDS,exact_normalized_name,99.0,high
2607902,Grand Rapids University Preparatory Academy,GRAND RAPIDS,MI,public,231688,Grand Rapids University Prep,GRAND RAPIDS,subset_same_city,97.0,high
2607913,Grand River Preparatory High School,GRAND RAPIDS,MI,public,231689,Grand River Preparatory HS,Grand Rapids,ceeb_exact,100.0,high
2608958,Grandville Education Center,GRANDVILLE,MI,public,231770,Grandville High School,GRANDVILLE,subset_same_city,97.0,high
2605381,Grandville High School,GRANDVILLE,MI,public,231770,Grandville High School,Grandville,ceeb_exact,100.0,high
2605387,Grant High School,GRANT,MI,public,231775,Grant High School,Grant,ceeb_exact,100.0,high
2602052,Grant Learning Center,GRANT,MI,public,230392,Grant Learning Center,GRANT,exact_normalized_name,99.0,high
2605391,Grass Lake High School,GRASS LAKE,MI,public,231780,Grass Lake High School,Grass Lake,ceeb_exact,100.0,high
2609059,Gratiot Continuous Learning Center,ALMA,MI,public,230051,Learning Center,ESCANABA,subset_multi_token,90.0,review
2604561,Grayling High School,GRAYLING,MI,public,231785,Grayling High School,Grayling,ceeb_exact,100.0,high
2608290,Great Lakes Bay Early College,UNIV CTR,MI,public,233634,Great Lakes Bay Early College,UNIV CTR,exact_normalized_name,99.0,high
2608571,Great Lakes Learning Academy  MSHS,EAST LANSING,MI,public,231140,Great Lakes Academy,PONTIAC,subset_multi_token,90.0,review
2608885,Great Lakes Learning Academy Alternative HS,EAST LANSING,MI,public,231140,Great Lakes Academy,PONTIAC,subset_multi_token,90.0,review
2605395,Greenville Senior High School,GREENVILLE,MI,public,231790,Greenville Senior High School,Greenville,ceeb_exact,100.0,high
2601856,Greyhound Central Performance Academy,EATON RAPIDS,MI,public,230121,Greyhound Central Performance,EATON RAPIDS,subset_same_city,97.0,high
2605401,Grosse Ile High School,GROSSE ILE,MI,public,231795,Grosse Ile High School,Grosse Ile,ceeb_exact,100.0,high
2606230,Grosse Pointe North High School,GROSSE POINTE WOODS,MI,public,231801,Grosse Pointe North High Schl,Grosse Pointe,ceeb_exact,100.0,high
2606220,Grosse Pointe South High School,GROSSE POINTE FARMS,MI,public,231802,Grosse Pointe South HS,Grosse Pointe,ceeb_exact,100.0,high
2608228,Gull Lake Gateway Academy,RICHLAND,MI,public,233206,Gull Lake Gateway Academy,RICHLAND,exact_normalized_name,99.0,high
2605406,Gull Lake High School,RICHLAND,MI,public,231940,Gull Lake High School,Richland,ceeb_exact,100.0,high
