name,school_id,offers_pyp,offers_myp,offers_dp,offers_cp,programmes,offers_any_ib,languages,ibo_url
Oscar F. Smith High School,001432,false,false,true,false,DP,true,English,https://ibo.org/school/001432/
Our Lady of Good Counsel High School,000843,false,false,true,false,DP,true,English,https://ibo.org/school/000843/
Our World Neighborhood Charter School,061303,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/061303/
Our World Neighborhood Charter School 2,061304,true,false,false,false,PYP,true,English,https://ibo.org/school/061304/
Overland Trail Middle School,052456,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/052456/
Overlook Elementary,051492,true,false,false,false,PYP,true,English,https://ibo.org/school/051492/
Owen J. Roberts High School,052335,false,false,false,true,CP,true,"English, Spanish",https://ibo.org/school/052335/
Owosso High/Middle School,006724,false,true,false,false,MYP,true,English,https://ibo.org/school/006724/
Oxford High School,063394,false,false,true,false,DP,true,English,https://ibo.org/school/063394/
P.S. 020 Clinton Hill - K020,062343,true,false,false,false,PYP,true,"English, French",https://ibo.org/school/062343/
P.S. 242 - The Young Diplomats Magnet Academy,037013,true,false,false,false,PYP,true,"English, French",https://ibo.org/school/037013/
P.S. 316 Elijah G. Stroud Elementary School,050148,true,false,false,false,PYP,true,English,https://ibo.org/school/050148/
Pacific Beach Middle School,003232,false,true,false,false,MYP,true,English,https://ibo.org/school/003232/
Pahokee Elementary School,004997,true,false,false,false,PYP,true,English,https://ibo.org/school/004997/
Pahokee Middle Senior High School,001884,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/001884/
Palisade High School,002968,false,true,true,false,"MYP, DP",true,"English, Spanish",https://ibo.org/school/002968/
Palisades Charter High School,064402,false,false,true,false,DP,true,English,https://ibo.org/school/064402/
Palm Harbor University High School,000847,false,false,true,false,DP,true,English,https://ibo.org/school/000847/
Palmdale Learning Plaza,004994,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/004994/
Palmer High School,001142,false,false,true,false,DP,true,English,https://ibo.org/school/001142/
Palmer Trinity  School,061093,false,false,true,false,DP,true,English,https://ibo.org/school/061093/
Palmetto Elementary School,060293,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060293/
Palmyra-Macedon High School,001403,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/001403/
Palmyra-Macedon Primary School,044012,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/044012/
Palo Verde High School,050273,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/050273/
Pan American Academy Charter School,006597,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/006597/
Park Center Senior High School,002515,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/002515/
Park Crossing High School,062802,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/062802/
Park High School,004773,false,false,true,false,DP,true,English,https://ibo.org/school/004773/
Park International Magnet School,001935,true,false,false,false,PYP,true,English,https://ibo.org/school/001935/
Park Place Community MS 266,062349,false,true,false,false,MYP,true,English,https://ibo.org/school/062349/
Park Slope PS/MS 282,062347,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/062347/
Parkdale High School,000848,false,false,true,false,DP,true,English,https://ibo.org/school/000848/
Parkland High School,002301,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/002301/
Parkside Elementary,060286,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060286/
Parsons Memorial Elementary School,062553,true,false,false,false,PYP,true,English,https://ibo.org/school/062553/
Paso Verde School,060746,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/060746/
Pasquotank High School,064230,false,false,true,false,DP,true,English,https://ibo.org/school/064230/
Pathways College Preparatory School,063221,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/063221/
Patrick Henry High School,001358,false,false,true,false,DP,true,English,https://ibo.org/school/001358/
Patrick Henry Senior High School - (Camden),000475,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000475/
Patterson Dual Language Literature Magnet School,060425,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060425/
Patterson Elementary,062782,true,false,false,false,PYP,true,English,https://ibo.org/school/062782/
Paxon School for Advanced Studies,000996,false,false,true,false,DP,true,English,https://ibo.org/school/000996/
Peachtree Elementary School,004157,true,false,false,false,PYP,true,English,https://ibo.org/school/004157/
Pedro Menendez High School,004010,false,false,true,false,DP,true,English,https://ibo.org/school/004010/
Pelham Middle School,051171,false,true,false,false,MYP,true,English,https://ibo.org/school/051171/
Pensacola High School,000442,false,false,true,false,DP,true,English,https://ibo.org/school/000442/
Peoria Academy,062190,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/062190/
Perry Creek Elementary,060978,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060978/
Peter Hobart Elementary School,003599,true,false,false,false,PYP,true,English,https://ibo.org/school/003599/
Peyton Forest Elementary School,004991,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/004991/
PFC Robert P. Hernandez Middle School,029017,false,true,false,false,MYP,true,English,https://ibo.org/school/029017/
Philadelphia High School for Girls,002302,false,false,true,false,DP,true,English,https://ibo.org/school/002302/
Phillippi Shores Elementary School,002447,true,false,false,false,PYP,true,English,https://ibo.org/school/002447/
Phillips Preparatory School,051412,false,true,false,false,MYP,true,English,https://ibo.org/school/051412/
Pickard Elementary School,061239,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/061239/
Piedmont Open Middle School,003133,false,true,false,false,MYP,true,English,https://ibo.org/school/003133/
Pierson High School,006567,false,false,true,false,DP,true,English,https://ibo.org/school/006567/
Pike High School,001516,false,false,true,false,DP,true,English,https://ibo.org/school/001516/
Pilot Butte Middle School,049509,false,true,false,false,MYP,true,English,https://ibo.org/school/049509/
Pinckneyville Middle School,003226,false,true,false,false,MYP,true,English,https://ibo.org/school/003226/
Pine Street School,050871,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/050871/
Pine View Elementary School,060332,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060332/
Pine View Middle School,051631,false,true,false,false,MYP,true,English,https://ibo.org/school/051631/
Pioneer Valley Chinese Immersion Charter School,050438,false,false,true,false,DP,true,English,https://ibo.org/school/050438/
Pipkin Middle School,003273,false,true,false,false,MYP,true,English,https://ibo.org/school/003273/
Pittsburgh Linden PreK-5,060564,true,false,false,false,PYP,true,"English, Chinese, Other",https://ibo.org/school/060564/
Plantation High School,004775,false,false,true,false,DP,true,English,https://ibo.org/school/004775/
Plantation Middle School,006747,false,true,false,false,MYP,true,English,https://ibo.org/school/006747/
Plaza Middle School,002464,false,true,false,false,MYP,true,English,https://ibo.org/school/002464/
Plymouth Elementary School,050647,true,false,false,false,PYP,true,English,https://ibo.org/school/050647/
Plymouth High School,049696,false,false,true,false,DP,true,English,https://ibo.org/school/049696/
Plymouth Whitemarsh High School,061291,false,false,false,true,CP,true,English,https://ibo.org/school/061291/
Ponce de Leon Middle  School,002531,false,true,false,false,MYP,true,English,https://ibo.org/school/002531/
Port Chester High School,049252,false,false,true,false,DP,true,English,https://ibo.org/school/049252/
Portage Central High School,001027,false,false,true,false,DP,true,English,https://ibo.org/school/001027/
Portage Northern High School,001028,false,false,true,false,DP,true,English,https://ibo.org/school/001028/
Portage Path Community Learning Center,060250,true,false,false,false,PYP,true,"English, French",https://ibo.org/school/060250/
Portledge School,050621,true,false,true,false,"PYP, DP",true,"English, French",https://ibo.org/school/050621/
Post Oak Academy,004998,true,false,false,false,PYP,true,English,https://ibo.org/school/004998/
Poudre High School,000810,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000810/
Prepa Tec Los Angeles,050904,false,true,false,false,MYP,true,English,https://ibo.org/school/050904/
Preston Hollow Elementary,050958,true,false,false,false,PYP,true,English,https://ibo.org/school/050958/
Primary Years Academy of International Education,023012,true,false,false,false,PYP,true,English,https://ibo.org/school/023012/
Princess Anne High School,000919,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000919/
Princeton High School,000316,false,false,true,false,DP,true,English,https://ibo.org/school/000316/
Princeton Junior School,050308,true,false,false,false,PYP,true,English,https://ibo.org/school/050308/
Princeton Montessori School,052114,false,true,false,false,MYP,true,English,https://ibo.org/school/052114/
Prospect School,060964,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060964/
Prosser Career Academy,001143,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/001143/
Providence Hall Charter School,004708,true,false,false,false,PYP,true,English,https://ibo.org/school/004708/
Provincetown Schools,018012,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/018012/
Proviso East High School,061769,false,false,true,false,DP,true,English,https://ibo.org/school/061769/
Proviso Math and Science Academy,050977,false,false,true,false,DP,true,English,https://ibo.org/school/050977/
Proviso West High School,061225,false,false,true,true,"DP, CP",true,"English, Spanish",https://ibo.org/school/061225/
PS 56 - Lewis H. Latimer,062337,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/062337/
PS 9 The Sarah Smith Garnet School,062334,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/062334/
Pueblo East High School,000880,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000880/
Pueblo West High School,006101,false,false,true,false,DP,true,English,https://ibo.org/school/006101/
Puente de Hózhó Trilingual Magnet School,060401,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060401/
Pulaski International School of Chicago,032016,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/032016/
Purcell Marian High School,060773,false,false,true,false,DP,true,English,https://ibo.org/school/060773/
Purchase Elementary School,062555,true,false,false,false,PYP,true,English,https://ibo.org/school/062555/
Putnam Valley High School,060375,false,false,true,false,DP,true,English,https://ibo.org/school/060375/
Putnam Valley Middle School,063033,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/063033/
Quail Run Elementary School,004159,true,false,false,false,PYP,true,English,https://ibo.org/school/004159/
Quarry Lane School,003711,false,false,true,false,DP,true,English,https://ibo.org/school/003711/
Quartz Hill High School,001062,false,false,true,false,DP,true,English,https://ibo.org/school/001062/
Queensbury High School,049613,false,false,true,false,DP,true,English,https://ibo.org/school/049613/
